id,data,time
22670,624,2023-10-20 10:36:01.331661
22671,624,2023-10-20 10:36:01.909684
22672,624,2023-10-20 10:36:02.331697
22673,624,2023-10-20 10:36:02.909709
22674,624,2023-10-20 10:36:03.331679
22675,934,2023-10-20 10:36:03.910940
22676,934,2023-10-20 10:36:04.332302
22677,934,2023-10-20 10:36:04.909652
22678,711,2023-10-20 10:36:05.331675
22679,711,2023-10-20 10:36:05.911660
22680,711,2023-10-20 10:36:06.331675
22681,711,2023-10-20 10:36:06.909676
22682,834,2023-10-20 10:36:07.330656
22683,834,2023-10-20 10:36:07.909728
22684,834,2023-10-20 10:36:08.331654
22685,834,2023-10-20 10:36:08.909824
22686,756,2023-10-20 10:36:09.332684
22687,756,2023-10-20 10:36:09.909689
22688,756,2023-10-20 10:36:10.330664
22689,756,2023-10-20 10:36:10.909861
22690,478,2023-10-20 10:36:11.331686
22691,478,2023-10-20 10:36:11.909863
22692,478,2023-10-20 10:36:12.332179
22693,478,2023-10-20 10:36:12.909739
22694,462,2023-10-20 10:36:13.330666
22695,462,2023-10-20 10:36:13.909706
22696,462,2023-10-20 10:36:14.331645
22697,462,2023-10-20 10:36:14.909688
22698,617,2023-10-20 10:36:15.331667
22699,617,2023-10-20 10:36:15.909680
22700,617,2023-10-20 10:36:16.331664
22701,617,2023-10-20 10:36:16.909694
22702,899,2023-10-20 10:36:17.331670
22703,899,2023-10-20 10:36:17.909674
22704,899,2023-10-20 10:36:18.330668
22705,899,2023-10-20 10:36:18.910674
22706,899,2023-10-20 10:36:19.331686
22707,899,2023-10-20 10:36:19.909691
22708,1004,2023-10-20 10:36:20.331688
22709,1004,2023-10-20 10:36:20.909723
22710,574,2023-10-20 10:36:21.330668
22711,574,2023-10-20 10:36:21.910675
22712,574,2023-10-20 10:36:22.331667
22713,574,2023-10-20 10:36:22.910824
22714,388,2023-10-20 10:36:23.331699
22715,388,2023-10-20 10:36:23.910670
22716,388,2023-10-20 10:36:24.331736
22717,388,2023-10-20 10:36:24.909699
22718,777,2023-10-20 10:36:25.331683
22719,777,2023-10-20 10:36:25.909664
22720,777,2023-10-20 10:36:26.330689
22721,777,2023-10-20 10:36:26.909703
22722,484,2023-10-20 10:36:27.331670
22723,484,2023-10-20 10:36:27.909686
22724,484,2023-10-20 10:36:28.331689
22725,484,2023-10-20 10:36:28.910686
22726,844,2023-10-20 10:36:29.331711
22727,844,2023-10-20 10:36:29.909685
22728,844,2023-10-20 10:36:30.331738
22729,844,2023-10-20 10:36:30.910697
22730,951,2023-10-20 10:36:31.331687
22731,951,2023-10-20 10:36:31.909700
22732,951,2023-10-20 10:36:32.331670
22733,951,2023-10-20 10:36:32.909702
22734,655,2023-10-20 10:36:33.331671
22735,655,2023-10-20 10:36:33.909688
22736,655,2023-10-20 10:36:34.330732
22737,655,2023-10-20 10:36:34.909682
22738,817,2023-10-20 10:36:35.330686
22739,817,2023-10-20 10:36:35.909697
22740,817,2023-10-20 10:36:36.330683
22741,817,2023-10-20 10:36:36.910693
22742,902,2023-10-20 10:36:37.330675
22743,902,2023-10-20 10:36:37.909703
22744,902,2023-10-20 10:36:38.330834
22745,902,2023-10-20 10:36:38.909713
22746,882,2023-10-20 10:36:39.330684
22747,882,2023-10-20 10:36:39.909731
22748,882,2023-10-20 10:36:40.332212
22749,882,2023-10-20 10:36:40.910686
22750,905,2023-10-20 10:36:41.332701
22751,905,2023-10-20 10:36:41.909698
22752,905,2023-10-20 10:36:42.331677
22753,905,2023-10-20 10:36:42.909697
22754,502,2023-10-20 10:36:43.331696
22755,502,2023-10-20 10:36:43.909713
22756,502,2023-10-20 10:36:44.332264
22757,502,2023-10-20 10:36:44.909704
22758,750,2023-10-20 10:36:45.331674
22759,750,2023-10-20 10:36:45.909727
22760,750,2023-10-20 10:36:46.330668
22761,750,2023-10-20 10:36:46.909735
22762,822,2023-10-20 10:36:47.331773
22763,822,2023-10-20 10:36:47.909730
22764,822,2023-10-20 10:36:48.331838
22765,822,2023-10-20 10:36:48.909705
22766,827,2023-10-20 10:36:49.331683
22767,827,2023-10-20 10:36:49.909701
22768,827,2023-10-20 10:36:50.331679
22769,827,2023-10-20 10:36:50.909701
22770,850,2023-10-20 10:36:51.330711
22771,850,2023-10-20 10:36:51.909697
22772,850,2023-10-20 10:36:52.331761
22773,850,2023-10-20 10:36:52.909712
22774,844,2023-10-20 10:36:53.331692
22775,844,2023-10-20 10:36:53.909706
22776,844,2023-10-20 10:36:54.330724
22777,844,2023-10-20 10:36:54.909694
22778,838,2023-10-20 10:36:55.330684
22779,838,2023-10-20 10:36:55.909703
22780,838,2023-10-20 10:36:56.331711
22781,838,2023-10-20 10:36:56.909724
22782,843,2023-10-20 10:36:57.332979
22783,843,2023-10-20 10:36:57.909718
22784,843,2023-10-20 10:36:58.331702
22785,843,2023-10-20 10:36:58.909692
22786,845,2023-10-20 10:36:59.331707
22787,845,2023-10-20 10:36:59.909692
22788,845,2023-10-20 10:37:00.331715
22789,845,2023-10-20 10:37:00.909722
22790,841,2023-10-20 10:37:01.331728
22791,841,2023-10-20 10:37:01.910681
22792,841,2023-10-20 10:37:02.331711
22793,841,2023-10-20 10:37:02.909709
22794,844,2023-10-20 10:37:03.331691
22795,844,2023-10-20 10:37:03.909701
22796,844,2023-10-20 10:37:04.331746
22797,844,2023-10-20 10:37:04.909725
22798,842,2023-10-20 10:37:05.330696
22799,842,2023-10-20 10:37:05.909705
22800,842,2023-10-20 10:37:06.331704
22801,842,2023-10-20 10:37:06.911431
22802,844,2023-10-20 10:37:07.332316
22803,844,2023-10-20 10:37:07.909710
22804,844,2023-10-20 10:37:08.330696
22805,844,2023-10-20 10:37:08.910706
22806,847,2023-10-20 10:37:09.331704
22807,847,2023-10-20 10:37:09.909712
22808,847,2023-10-20 10:37:10.331831
22809,847,2023-10-20 10:37:10.909713
22810,845,2023-10-20 10:37:11.331716
22811,845,2023-10-20 10:37:11.909725
22812,845,2023-10-20 10:37:12.331699
22813,845,2023-10-20 10:37:12.910694
22814,845,2023-10-20 10:37:13.331709
22815,845,2023-10-20 10:37:13.910705
22816,845,2023-10-20 10:37:14.330696
22817,845,2023-10-20 10:37:14.910689
22818,847,2023-10-20 10:37:15.331692
22819,847,2023-10-20 10:37:15.910702
22820,847,2023-10-20 10:37:16.330700
22821,847,2023-10-20 10:37:16.909712
22822,845,2023-10-20 10:37:17.333741
22823,845,2023-10-20 10:37:17.909749
22824,845,2023-10-20 10:37:18.331703
22825,845,2023-10-20 10:37:18.909709
22826,845,2023-10-20 10:37:19.331699
22827,845,2023-10-20 10:37:19.910714
22828,845,2023-10-20 10:37:20.331724
22829,845,2023-10-20 10:37:20.909732
22830,845,2023-10-20 10:37:21.331752
22831,845,2023-10-20 10:37:21.909707
22832,845,2023-10-20 10:37:22.331713
22833,845,2023-10-20 10:37:22.909730
22834,841,2023-10-20 10:37:23.331719
22835,841,2023-10-20 10:37:23.909715
22836,841,2023-10-20 10:37:24.332736
22837,841,2023-10-20 10:37:24.909712
22838,857,2023-10-20 10:37:25.331723
22839,857,2023-10-20 10:37:25.909706
22840,857,2023-10-20 10:37:26.331696
22841,857,2023-10-20 10:37:26.909719
22842,857,2023-10-20 10:37:27.331705
22843,857,2023-10-20 10:37:27.909707
22844,909,2023-10-20 10:37:28.330711
22845,909,2023-10-20 10:37:28.909719
22846,730,2023-10-20 10:37:29.331709
22847,730,2023-10-20 10:37:29.909707
22848,730,2023-10-20 10:37:30.330913
22849,730,2023-10-20 10:37:30.909723
22850,697,2023-10-20 10:37:31.331783
22851,697,2023-10-20 10:37:31.909702
22852,697,2023-10-20 10:37:32.330717
22853,697,2023-10-20 10:37:32.909723
22854,697,2023-10-20 10:37:33.331742
22855,697,2023-10-20 10:37:33.909768
22856,992,2023-10-20 10:37:34.330718
22857,992,2023-10-20 10:37:34.909722
22858,551,2023-10-20 10:37:35.331690
22859,551,2023-10-20 10:37:35.909713
22860,551,2023-10-20 10:37:36.330714
22861,551,2023-10-20 10:37:36.909728
22862,461,2023-10-20 10:37:37.330730
22863,461,2023-10-20 10:37:37.909710
22864,461,2023-10-20 10:37:38.331734
22865,461,2023-10-20 10:37:38.909732
22866,471,2023-10-20 10:37:39.331716
22867,471,2023-10-20 10:37:39.909719
22868,471,2023-10-20 10:37:40.331698
22869,471,2023-10-20 10:37:40.909730
22870,436,2023-10-20 10:37:41.331721
22871,436,2023-10-20 10:37:41.909716
22872,436,2023-10-20 10:37:42.330698
22873,436,2023-10-20 10:37:42.909842
22874,436,2023-10-20 10:37:43.330798
22875,436,2023-10-20 10:37:43.909892
22876,3638,2023-10-20 10:37:44.330720
